"","X1","txn_id","customer_id","trans_date","tran_amount"
"15096",71883,71883,"CS5264","01-Dec-14",69
"15097",71886,71886,"CS2904","05-Oct-13",93
"15098",71891,71891,"CS4141","12-Apr-13",104
"15099",71893,71893,"CS3539","30-Sep-11",104
"15100",71894,71894,"CS3708","15-Nov-12",102
"15101",71895,71895,"CS2898","29-Mar-13",54
"15102",71896,71896,"CS4881","14-Jan-14",46
"15103",71898,71898,"CS2721","30-Jun-11",82
"15104",71909,71909,"CS5990","26-Jan-12",56
"15105",71912,71912,"CS4371","30-Aug-14",69
"15106",71913,71913,"CS1481","25-Nov-11",73
"15107",71915,71915,"CS2473","23-Jun-12",75
"15108",71916,71916,"CS3888","09-Feb-15",87
"15109",71920,71920,"CS4084","20-Mar-14",82
"15110",71921,71921,"CS3419","12-Dec-13",91
"15111",71926,71926,"CS3251","16-Oct-14",84
"15112",71932,71932,"CS3791","08-Apr-12",104
"15113",71933,71933,"CS4649","03-Nov-13",43
"15114",71934,71934,"CS1673","05-Jan-13",64
"15115",71945,71945,"CS4893","19-Jan-13",39
"15116",71946,71946,"CS4623","31-Jul-13",99
"15117",71949,71949,"CS5522","15-Jul-14",59
"15118",71955,71955,"CS1959","23-Apr-12",37
"15119",71956,71956,"CS3593","26-Jan-12",48
"15120",71977,71977,"CS3165","14-May-14",57
"15121",71992,71992,"CS2223","15-Feb-13",52
"15122",71994,71994,"CS2797","21-Nov-11",40
"15123",71995,71995,"CS4830","18-Oct-14",82
"15124",71996,71996,"CS6044","30-Oct-14",52
"15125",71999,71999,"CS5482","29-Jun-14",98
"15126",72012,72012,"CS1680","27-Dec-11",55
"15127",72015,72015,"CS1533","27-Apr-12",38
"15128",72017,72017,"CS3103","28-Feb-13",52
"15129",72020,72020,"CS2873","30-Jul-12",40
"15130",72021,72021,"CS1710","16-Mar-12",99
"15131",72022,72022,"CS1740","14-Sep-14",83
"15132",72025,72025,"CS1501","03-Mar-14",55
"15133",72028,72028,"CS1893","24-Dec-14",70
"15134",72029,72029,"CS1770","22-Jul-12",89
"15135",72030,72030,"CS4285","20-Jun-11",46
"15136",72034,72034,"CS4086","30-Aug-12",52
"15137",72035,72035,"CS5489","28-May-14",103
"15138",72047,72047,"CS1488","10-Nov-12",48
"15139",72048,72048,"CS2442","21-Nov-11",54
"15140",72050,72050,"CS2896","17-Jul-13",48
"15141",72054,72054,"CS4341","27-Jan-12",42
"15142",72062,72062,"CS3210","17-Jun-11",70
"15143",72066,72066,"CS2087","05-Dec-14",103
"15144",72070,72070,"CS2137","17-Jan-15",65
"15145",72088,72088,"CS4171","03-Apr-12",57
"15146",72100,72100,"CS4160","19-Jun-13",44
"15147",72102,72102,"CS3207","27-Dec-12",63
"15148",72103,72103,"CS1977","31-Aug-13",68
"15149",72109,72109,"CS2066","27-Sep-12",47
"15150",72123,72123,"CS4924","25-Nov-14",94
"15151",72125,72125,"CS5038","13-Aug-14",55
"15152",72146,72146,"CS4205","13-Dec-13",67
"15153",72147,72147,"CS1746","25-Feb-14",36
"15154",72150,72150,"CS1890","16-Sep-14",55
"15155",72157,72157,"CS2490","16-May-12",71
"15156",72165,72165,"CS5464","14-Jul-14",47
"15157",72183,72183,"CS1152","22-Dec-12",49
"15158",72186,72186,"CS1152","12-Nov-13",102
"15159",72190,72190,"CS5569","12-Oct-14",73
"15160",72197,72197,"CS2006","22-Feb-13",42
"15161",72205,72205,"CS1275","08-Jul-13",82
"15162",72208,72208,"CS1347","03-Sep-12",60
"15163",72209,72209,"CS1826","11-Jul-12",42
"15164",72210,72210,"CS5305","03-Feb-12",64
"15165",72211,72211,"CS2291","20-Feb-13",85
"15166",72226,72226,"CS4136","08-Aug-13",94
"15167",72228,72228,"CS4328","23-Feb-13",45
"15168",72239,72239,"CS3076","09-Aug-14",70
"15169",72240,72240,"CS4590","18-Nov-11",65
"15170",72241,72241,"CS5489","10-Aug-14",46
"15171",72249,72249,"CS1474","30-Jul-11",84
"15172",72256,72256,"CS2051","30-Sep-12",81
"15173",72257,72257,"CS2253","03-Nov-11",100
"15174",72271,72271,"CS3374","14-Jul-14",90
"15175",72285,72285,"CS5531","28-Feb-14",94
"15176",72289,72289,"CS4388","16-Nov-12",40
"15177",72297,72297,"CS2462","14-Jan-13",51
"15178",72300,72300,"CS5038","04-Feb-14",92
"15179",72306,72306,"CS2447","28-Feb-14",90
"15180",72310,72310,"CS5004","13-Jan-13",85
"15181",72315,72315,"CS2177","03-Apr-13",100
"15182",72326,72326,"CS3276","23-Apr-13",53
"15183",72329,72329,"CS2305","02-Mar-12",104
"15184",72334,72334,"CS2904","25-Oct-11",65
"15185",72346,72346,"CS1850","09-Mar-15",67
"15186",72351,72351,"CS5467","06-May-13",43
"15187",72355,72355,"CS5131","18-Jan-14",52
"15188",72358,72358,"CS5761","14-Nov-14",103
"15189",72362,72362,"CS1201","15-Jun-14",82
"15190",72370,72370,"CS1680","02-May-14",56
"15191",72377,72377,"CS4695","02-Sep-14",35
"15192",72378,72378,"CS2770","16-Dec-13",49
"15193",72380,72380,"CS2662","10-Jan-13",41
"15194",72395,72395,"CS3970","28-Oct-11",64
"15195",72406,72406,"CS5800","22-Dec-14",105
"15196",72416,72416,"CS3821","15-Dec-11",64
"15197",72417,72417,"CS3442","12-Nov-12",89
"15198",72418,72418,"CS6025","22-Jan-13",76
"15199",72431,72431,"CS5283","17-Nov-12",85
"15200",72432,72432,"CS1474","27-Aug-14",104
"15201",72435,72435,"CS3888","01-Dec-11",89
"15202",72436,72436,"CS5835","17-Aug-11",47
"15203",72442,72442,"CS4393","28-Mar-12",39
"15204",72444,72444,"CS3184","27-Jun-14",78
"15205",72446,72446,"CS1663","08-Jan-14",44
"15206",72454,72454,"CS1545","10-Aug-14",102
"15207",72455,72455,"CS2403","01-Sep-12",48
"15208",72481,72481,"CS3508","22-May-14",59
"15209",72491,72491,"CS6044","15-Dec-13",72
"15210",72498,72498,"CS1347","27-Apr-14",53
"15211",72504,72504,"CS6024","08-Aug-11",93
"15212",72506,72506,"CS1488","08-Mar-13",88
"15213",72515,72515,"CS5299","31-Dec-14",88
"15214",72519,72519,"CS5038","29-Oct-12",79
"15215",72524,72524,"CS6019","13-Mar-12",65
"15216",72531,72531,"CS4200","06-Dec-13",51
"15217",72534,72534,"CS4569","02-Mar-14",58
"15218",72540,72540,"CS1740","05-Feb-15",80
"15219",72541,72541,"CS3331","15-Jun-11",52
"15220",72544,72544,"CS2359","29-Nov-14",37
"15221",72565,72565,"CS2989","16-Apr-14",62
"15222",72574,72574,"CS5547","05-Aug-12",36
"15223",72577,72577,"CS1820","05-Jun-11",102
"15224",72579,72579,"CS5402","24-Aug-14",62
"15225",72583,72583,"CS2816","22-Feb-14",56
"15226",72588,72588,"CS6087","11-Jul-12",92
"15227",72596,72596,"CS3416","15-Aug-13",88
"15228",72597,72597,"CS4490","19-Oct-12",91
"15229",72602,72602,"CS2328","04-Oct-12",46
"15230",72620,72620,"CS2615","15-Feb-15",97
"15231",72623,72623,"CS3011","11-Dec-11",98
"15232",72628,72628,"CS1233","26-Aug-12",97
"15233",72635,72635,"CS5790","17-Aug-14",43
"15234",72637,72637,"CS3291","08-Mar-14",84
"15235",72643,72643,"CS2197","05-Feb-12",68
"15236",72651,72651,"CS3683","16-Jul-14",97
"15237",72662,72662,"CS5484","31-May-14",36
"15238",72663,72663,"CS4752","31-Mar-12",78
"15239",72670,72670,"CS4086","30-Sep-12",100
"15240",72678,72678,"CS4604","16-Mar-12",76
"15241",72680,72680,"CS5724","01-Jan-15",105
"15242",72682,72682,"CS3296","30-Oct-13",81
"15243",72688,72688,"CS3988","20-Oct-14",41
"15244",72694,72694,"CS2652","28-Nov-14",83
"15245",72695,72695,"CS4393","14-Nov-11",69
"15246",72700,72700,"CS1398","01-Jan-15",78
"15247",72711,72711,"CS1194","07-Mar-15",84
"15248",72717,72717,"CS4688","16-Nov-14",65
"15249",72720,72720,"CS4136","06-Feb-14",46
"15250",72721,72721,"CS4299","20-Jul-12",43
"15251",72722,72722,"CS4883","12-Mar-12",69
"15252",72724,72724,"CS4905","08-Oct-13",58
"15253",72728,72728,"CS5821","29-Mar-12",102
"15254",72746,72746,"CS3983","07-Sep-11",60
"15255",72757,72757,"CS2600","30-Jan-15",38
"15256",72758,72758,"CS3581","06-Oct-14",45
"15257",72761,72761,"CS3791","07-Nov-11",97
"15258",72769,72769,"CS4353","06-Apr-13",93
"15259",72774,72774,"CS4600","11-Aug-14",45
"15260",72776,72776,"CS1951","28-Jan-14",87
"15261",72779,72779,"CS1790","26-Feb-13",100
"15262",72785,72785,"CS5468","18-May-12",38
"15263",72789,72789,"CS1195","30-Sep-11",78
"15264",72793,72793,"CS4054","24-Feb-14",83
"15265",72796,72796,"CS1259","20-Sep-11",66
"15266",72798,72798,"CS1903","05-Dec-11",40
"15267",72799,72799,"CS1241","29-Sep-12",59
"15268",72800,72800,"CS4142","04-Mar-13",39
"15269",72804,72804,"CS4389","09-May-13",71
"15270",72805,72805,"CS5925","19-Aug-14",36
"15271",72806,72806,"CS2887","01-Sep-14",90
"15272",72818,72818,"CS1791","30-May-13",71
"15273",72821,72821,"CS1930","20-Jul-14",84
"15274",72829,72829,"CS3174","29-Jan-14",58
"15275",72837,72837,"CS3568","21-Feb-13",94
"15276",72845,72845,"CS1257","12-Jun-14",96
"15277",72849,72849,"CS2693","19-Mar-13",82
"15278",72851,72851,"CS5488","17-Nov-13",45
"15279",72854,72854,"CS3475","11-Jan-15",85
"15280",72862,72862,"CS3552","24-Jan-13",78
"15281",72868,72868,"CS1235","10-Oct-12",50
"15282",72876,72876,"CS1219","26-Jun-13",92
"15283",72879,72879,"CS4782","29-May-12",58
"15284",72883,72883,"CS3960","01-Jul-14",98
"15285",72886,72886,"CS5970","11-Jun-13",44
"15286",72894,72894,"CS5813","21-May-14",69
"15287",72907,72907,"CS4849","12-May-14",53
"15288",72908,72908,"CS4428","21-Mar-12",47
"15289",72911,72911,"CS1816","10-Jun-11",68
"15290",72918,72918,"CS1241","03-Jan-15",52
"15291",72931,72931,"CS4376","25-Sep-13",38
"15292",72935,72935,"CS2403","19-May-12",56
"15293",72936,72936,"CS5990","12-May-12",99
"15294",72937,72937,"CS3076","27-Aug-14",48
"15295",72945,72945,"CS1306","27-Dec-14",93
"15296",72956,72956,"CS3539","01-Oct-11",79
"15297",72964,72964,"CS3359","10-May-12",54
"15298",72972,72972,"CS4444","19-Apr-12",63
"15299",72974,72974,"CS3692","20-Jan-12",65
"15300",72977,72977,"CS4897","23-Jan-15",47
"15301",72983,72983,"CS5142","17-May-11",36
"15302",72988,72988,"CS2231","27-Mar-12",105
"15303",72997,72997,"CS3779","30-Mar-12",47
"15304",73003,73003,"CS3785","06-May-13",98
"15305",73004,73004,"CS5114","18-Jul-12",64
"15306",73005,73005,"CS3373","01-Apr-12",41
"15307",73008,73008,"CS6018","31-Jul-11",60
"15308",73020,73020,"CS5019","24-Feb-12",40
"15309",73029,73029,"CS3460","12-Mar-12",100
"15310",73033,73033,"CS2567","30-Sep-14",42
"15311",73043,73043,"CS5777","26-Aug-14",95
"15312",73050,73050,"CS2298","08-Oct-11",48
"15313",73051,73051,"CS3510","21-Jan-14",105
"15314",73055,73055,"CS2721","17-May-11",96
"15315",73058,73058,"CS3421","27-Jul-13",102
"15316",73070,73070,"CS3886","29-Feb-12",68
"15317",73072,73072,"CS1233","13-Mar-12",46
"15318",73079,73079,"CS4109","14-Oct-14",44
"15319",73097,73097,"CS5784","26-Dec-14",80
"15320",73100,73100,"CS5154","16-Dec-11",83
"15321",73106,73106,"CS4438","04-Mar-14",70
"15322",73107,73107,"CS4306","28-Dec-13",49
"15323",73108,73108,"CS2816","23-Sep-12",65
"15324",73109,73109,"CS1818","13-Jan-12",78
"15325",73112,73112,"CS3782","09-Aug-14",93
"15326",73119,73119,"CS1580","09-Jul-12",71
"15327",73120,73120,"CS2515","12-Feb-14",100
"15328",73131,73131,"CS3659","14-Jun-12",95
"15329",73138,73138,"CS1244","21-Feb-13",63
"15330",73147,73147,"CS5187","12-Mar-15",62
"15331",73148,73148,"CS2086","05-Feb-15",65
"15332",73170,73170,"CS5704","01-Aug-13",82
"15333",73172,73172,"CS3890","06-Oct-14",102
"15334",73181,73181,"CS3237","31-Mar-13",80
"15335",73186,73186,"CS2771","20-Sep-11",59
"15336",73188,73188,"CS4354","31-Mar-14",53
"15337",73193,73193,"CS4343","16-Jul-13",38
"15338",73196,73196,"CS1981","05-Mar-13",55
"15339",73200,73200,"CS4424","30-Apr-13",67
"15340",73202,73202,"CS3802","10-Jul-13",92
"15341",73205,73205,"CS5431","06-Jun-13",45
"15342",73208,73208,"CS2797","23-Apr-14",49
"15343",73213,73213,"CS2168","15-Feb-13",44
"15344",73219,73219,"CS1590","15-Dec-12",38
"15345",73227,73227,"CS3970","21-Aug-13",48
"15346",73232,73232,"CS2302","16-Dec-11",43
"15347",73234,73234,"CS3988","17-Dec-14",57
"15348",73235,73235,"CS3039","03-Jul-11",98
"15349",73240,73240,"CS2687","13-Apr-14",36
"15350",73241,73241,"CS3904","11-Aug-11",48
"15351",73244,73244,"CS3506","11-May-14",35
"15352",73247,73247,"CS2653","03-Sep-13",91
"15353",73248,73248,"CS2578","16-Oct-14",83
"15354",73254,73254,"CS1779","26-Nov-11",53
"15355",73256,73256,"CS3466","06-Dec-11",93
"15356",73269,73269,"CS1865","17-Jan-14",54
"15357",73274,73274,"CS5148","02-Jun-12",77
"15358",73276,73276,"CS3237","13-Dec-13",97
"15359",73278,73278,"CS3779","12-Jun-13",92
"15360",73294,73294,"CS4568","25-Oct-14",41
"15361",73300,73300,"CS4390","26-Jul-11",53
"15362",73308,73308,"CS2253","06-Jul-11",44
"15363",73312,73312,"CS1508","28-Aug-14",49
"15364",73324,73324,"CS2743","03-Dec-11",55
"15365",73325,73325,"CS1746","19-Sep-11",38
"15366",73332,73332,"CS1396","05-Aug-14",70
"15367",73362,73362,"CS3518","06-Feb-13",42
"15368",73366,73366,"CS4390","28-May-11",100
"15369",73367,73367,"CS5966","06-Aug-11",91
"15370",73373,73373,"CS2748","04-Sep-13",98
"15371",73374,73374,"CS2149","20-Dec-11",67
"15372",73375,73375,"CS3506","14-Dec-12",94
"15373",73380,73380,"CS3581","08-Nov-11",88
"15374",73388,73388,"CS5677","03-Apr-14",105
"15375",73391,73391,"CS3530","28-Nov-13",105
"15376",73396,73396,"CS5653","15-Sep-12",97
"15377",73405,73405,"CS4079","11-Feb-12",97
"15378",73410,73410,"CS4735","12-Apr-12",84
"15379",73412,73412,"CS4094","15-Mar-13",67
"15380",73415,73415,"CS4604","07-Mar-15",36
"15381",73428,73428,"CS3466","17-Jan-15",64
"15382",73431,73431,"CS5813","17-Jan-12",77
"15383",73433,73433,"CS4103","11-May-13",40
"15384",73439,73439,"CS1499","26-Oct-13",55
"15385",73444,73444,"CS3180","25-Apr-12",79
"15386",73456,73456,"CS4883","14-Sep-13",61
"15387",73457,73457,"CS5467","20-Jul-11",98
"15388",73458,73458,"CS5761","05-Apr-14",95
"15389",73460,73460,"CS4701","21-Feb-14",52
"15390",73469,73469,"CS1337","29-Apr-12",105
"15391",73479,73479,"CS3331","11-Jul-13",71
"15392",73480,73480,"CS5131","01-Jun-11",96
"15393",73501,73501,"CS2516","04-Feb-14",67
"15394",73504,73504,"CS2416","29-Sep-11",85
"15395",73507,73507,"CS5777","22-Dec-12",101
"15396",73523,73523,"CS3629","05-Feb-12",73
"15397",73539,73539,"CS2490","25-Jun-11",47
"15398",73541,73541,"CS3960","03-Jan-13",71
"15399",73543,73543,"CS3475","20-Oct-11",89
"15400",73547,73547,"CS1820","24-Apr-13",96
"15401",73548,73548,"CS1332","03-Aug-11",35
"15402",73551,73551,"CS2357","11-Mar-13",69
"15403",73555,73555,"CS3266","16-Sep-11",57
"15404",73559,73559,"CS1749","22-Jul-12",35
"15405",73564,73564,"CS2373","16-Jun-14",58
"15406",73573,73573,"CS1971","14-Apr-12",45
"15407",73574,73574,"CS2336","27-Mar-14",88
"15408",73578,73578,"CS3052","30-Sep-11",88
"15409",73591,73591,"CS4629","15-Jan-13",89
"15410",73593,73593,"CS5653","23-Mar-12",79
"15411",73594,73594,"CS6077","17-Mar-14",94
"15412",73606,73606,"CS1850","17-Nov-11",89
"15413",73611,73611,"CS4115","05-Apr-14",74
"15414",73615,73615,"CS5677","14-Nov-12",80
"15415",73629,73629,"CS4563","18-Feb-12",98
"15416",73631,73631,"CS3128","01-Jul-13",74
"15417",73637,73637,"CS3073","04-Feb-12",41
"15418",73645,73645,"CS4954","02-Mar-12",83
"15419",73655,73655,"CS5415","17-Dec-11",43
"15420",73662,73662,"CS3617","22-Jan-13",53
"15421",73666,73666,"CS4636","12-Jun-11",54
"15422",73669,73669,"CS5531","24-Apr-14",48
"15423",73670,73670,"CS4424","17-Apr-14",68
"15424",73688,73688,"CS1217","18-Oct-12",48
"15425",73690,73690,"CS2086","21-Nov-12",87
"15426",73691,73691,"CS2442","18-Dec-12",65
"15427",73697,73697,"CS5283","06-Nov-13",39
"15428",73711,73711,"CS5184","13-Nov-14",58
"15429",73713,73713,"CS4395","22-May-11",54
"15430",73716,73716,"CS5565","25-Feb-12",96
"15431",73721,73721,"CS6088","23-Mar-14",92
"15432",73724,73724,"CS4152","01-May-13",101
"15433",73727,73727,"CS5402","16-May-14",65
"15434",73728,73728,"CS4655","18-Jul-11",50
"15435",73732,73732,"CS2685","01-Jul-13",57
"15436",73735,73735,"CS1522","10-Dec-14",90
"15437",73748,73748,"CS2767","18-Dec-13",49
"15438",73749,73749,"CS1634","13-May-14",61
"15439",73751,73751,"CS3421","14-May-12",38
"15440",73757,73757,"CS3379","08-Apr-14",103
"15441",73760,73760,"CS5342","20-May-14",58
"15442",73761,73761,"CS4540","02-Dec-14",92
"15443",73766,73766,"CS2896","09-Nov-13",37
"15444",73772,73772,"CS5211","04-Feb-12",102
"15445",73775,73775,"CS4675","18-May-13",76
"15446",73776,73776,"CS1985","07-Dec-14",55
"15447",73783,73783,"CS3775","07-May-12",56
"15448",73787,73787,"CS2312","28-Feb-12",66
"15449",73790,73790,"CS1590","05-Jun-11",95
"15450",73791,73791,"CS5630","27-Oct-13",81
"15451",73796,73796,"CS1470","24-Dec-14",86
"15452",73797,73797,"CS1625","29-Dec-14",92
"15453",73800,73800,"CS3621","12-Aug-12",54
"15454",73802,73802,"CS3802","16-Dec-14",90
"15455",73804,73804,"CS3754","01-Jul-12",71
"15456",73811,73811,"CS1844","13-Feb-14",78
"15457",73813,73813,"CS5211","03-May-12",63
"15458",73816,73816,"CS5611","04-Jan-15",36
"15459",73817,73817,"CS4782","17-Oct-11",78
"15460",73820,73820,"CS4420","02-Jun-12",85
"15461",73824,73824,"CS3074","30-Jun-13",89
"15462",73831,73831,"CS3418","15-Aug-14",69
"15463",73833,73833,"CS4654","26-Feb-12",74
"15464",73834,73834,"CS3572","09-Nov-11",46
"15465",73841,73841,"CS2419","10-Jul-11",82
"15466",73844,73844,"CS4094","14-Sep-12",54
"15467",73848,73848,"CS2979","13-Dec-11",105
"15468",73850,73850,"CS2356","10-Dec-13",76
"15469",73855,73855,"CS1882","17-Sep-13",55
"15470",73856,73856,"CS2104","19-Aug-13",37
"15471",73860,73860,"CS3758","26-Apr-12",90
"15472",73861,73861,"CS2712","01-Dec-13",35
"15473",73871,73871,"CS5676","05-Aug-14",35
"15474",73878,73878,"CS5742","24-Aug-12",69
"15475",73883,73883,"CS2885","15-Dec-13",71
"15476",73891,73891,"CS5057","18-Apr-14",45
"15477",73896,73896,"CS3249","15-May-13",36
"15478",73900,73900,"CS3104","04-Jan-13",49
"15479",73906,73906,"CS3404","19-Oct-14",54
"15480",73909,73909,"CS2887","06-Jul-14",37
"15481",73921,73921,"CS5531","23-May-13",65
"15482",73922,73922,"CS1836","24-Dec-13",96
"15483",73924,73924,"CS5810","01-Jan-14",49
"15484",73940,73940,"CS2384","02-Nov-14",53
"15485",73942,73942,"CS4424","29-Apr-14",88
"15486",73944,73944,"CS1707","16-May-11",66
"15487",73948,73948,"CS5169","19-Jun-12",66
"15488",73956,73956,"CS1641","13-Jan-12",44
"15489",73958,73958,"CS2597","22-Feb-14",93
"15490",73961,73961,"CS1442","04-Jun-12",86
"15491",73976,73976,"CS5516","24-Feb-13",37
"15492",73978,73978,"CS3787","13-Sep-13",35
"15493",73988,73988,"CS3515","14-Oct-13",42
"15494",73994,73994,"CS4639","27-Apr-12",97
"15495",73996,73996,"CS4147","24-Jun-11",60
"15496",73997,73997,"CS2419","26-Apr-14",72
"15497",74000,74000,"CS3052","26-Apr-13",100
"15498",74001,74001,"CS2066","23-Aug-14",63
"15499",74011,74011,"CS1721","26-Jan-13",69
"15500",74019,74019,"CS3518","06-Aug-14",35
"15501",74040,74040,"CS4050","21-Jul-12",104
"15502",74043,74043,"CS5382","02-Apr-12",102
"15503",74044,74044,"CS4227","05-Oct-13",101
"15504",74055,74055,"CS5212","09-Jul-11",49
"15505",74057,74057,"CS3154","10-Sep-14",97
"15506",74063,74063,"CS3441","20-Jun-13",55
"15507",74070,74070,"CS5553","18-Aug-13",96
"15508",74071,74071,"CS5186","14-Jan-14",82
"15509",74087,74087,"CS4645","21-Jun-12",37
"15510",74095,74095,"CS3039","19-Feb-13",66
"15511",74097,74097,"CS4077","29-Aug-12",94
"15512",74099,74099,"CS6039","02-Nov-13",40
"15513",74105,74105,"CS3353","23-Sep-14",51
"15514",74106,74106,"CS2373","07-Jan-12",57
"15515",74115,74115,"CS1430","30-May-13",88
"15516",74122,74122,"CS1296","06-Feb-15",46
"15517",74124,74124,"CS4851","23-Nov-14",36
"15518",74130,74130,"CS2359","05-Apr-14",46
"15519",74137,74137,"CS3539","27-Apr-12",75
"15520",74139,74139,"CS1195","13-Oct-13",91
"15521",74144,74144,"CS3407","02-Mar-13",68
"15522",74145,74145,"CS3431","14-Nov-12",105
"15523",74148,74148,"CS2592","08-Mar-12",48
"15524",74155,74155,"CS3815","07-Nov-13",36
"15525",74168,74168,"CS2051","16-Mar-12",93
"15526",74170,74170,"CS4391","29-Jan-15",69
"15527",74175,74175,"CS3455","04-Dec-11",64
"15528",74176,74176,"CS5064","30-Dec-14",39
"15529",74190,74190,"CS3621","09-Oct-11",75
"15530",74195,74195,"CS1249","22-Jan-13",76
"15531",74207,74207,"CS2928","01-May-12",73
"15532",74208,74208,"CS5109","25-Nov-12",86
"15533",74210,74210,"CS3695","16-Aug-13",49
"15534",74213,74213,"CS2904","29-Jul-14",42
"15535",74223,74223,"CS2699","30-Oct-14",51
"15536",74231,74231,"CS3621","28-Nov-13",69
"15537",74232,74232,"CS5628","30-Mar-14",39
"15538",74235,74235,"CS2515","27-May-14",72
"15539",74242,74242,"CS1893","22-Mar-13",76
"15540",74245,74245,"CS5975","08-Oct-14",86
"15541",74246,74246,"CS5184","26-Mar-14",69
"15542",74248,74248,"CS2437","26-Jun-14",71
"15543",74250,74250,"CS5065","12-Oct-12",97
"15544",74251,74251,"CS5299","18-Mar-12",57
"15545",74277,74277,"CS3857","29-Sep-13",104
"15546",74283,74283,"CS5811","06-Mar-12",79
"15547",74285,74285,"CS4424","01-Nov-12",99
"15548",74288,74288,"CS3786","18-Jul-14",97
"15549",74294,74294,"CS4775","01-May-14",100
"15550",74296,74296,"CS5182","20-Jul-12",49
"15551",74297,74297,"CS5933","06-Nov-14",58
"15552",74299,74299,"CS1639","07-Apr-12",56
"15553",74303,74303,"CS1930","22-Mar-14",50
"15554",74310,74310,"CS2336","17-Sep-11",78
"15555",74316,74316,"CS3787","18-Aug-12",83
"15556",74321,74321,"CS4245","29-Nov-11",95
"15557",74328,74328,"CS2580","04-Apr-13",42
"15558",74329,74329,"CS5983","31-Jan-12",58
"15559",74340,74340,"CS5499","28-Jan-15",88
"15560",74341,74341,"CS1818","25-May-12",67
"15561",74350,74350,"CS1140","31-Jan-12",102
"15562",74353,74353,"CS4111","12-Nov-13",42
"15563",74362,74362,"CS6011","03-Oct-13",76
"15564",74366,74366,"CS3071","03-Sep-13",64
"15565",74371,74371,"CS3857","12-Nov-14",63
"15566",74374,74374,"CS5910","12-Jan-12",56
"15567",74375,74375,"CS1820","01-Nov-14",42
"15568",74389,74389,"CS5777","27-Feb-15",87
"15569",74395,74395,"CS3826","15-Jun-13",64
"15570",74396,74396,"CS1752","11-Dec-14",53
"15571",74397,74397,"CS2026","21-Nov-14",72
"15572",74401,74401,"CS1721","27-Feb-13",84
"15573",74405,74405,"CS5703","27-Oct-11",50
"15574",74412,74412,"CS3368","10-Jan-14",72
"15575",74417,74417,"CS2512","22-Jan-15",82
"15576",74423,74423,"CS3154","18-Jul-13",98
"15577",74424,74424,"CS5616","06-Apr-14",35
"15578",74433,74433,"CS2244","24-Jun-11",99
"15579",74440,74440,"CS1862","24-Feb-13",93
"15580",74441,74441,"CS1984","13-May-14",60
"15581",74442,74442,"CS1499","14-Jul-13",56
"15582",74445,74445,"CS1511","14-Apr-12",62
"15583",74448,74448,"CS3655","18-Jun-13",104
"15584",74456,74456,"CS2352","17-Aug-13",73
"15585",74459,74459,"CS3732","14-Jun-14",36
"15586",74464,74464,"CS2263","11-Dec-11",66
"15587",74479,74479,"CS3261","15-Nov-12",76
"15588",74493,74493,"CS1721","31-Jan-15",40
"15589",74496,74496,"CS1865","13-Oct-13",74
"15590",74509,74509,"CS3826","11-Aug-12",70
"15591",74526,74526,"CS5068","27-Jun-11",77
"15592",74527,74527,"CS4895","27-Jan-12",55
"15593",74528,74528,"CS5531","09-Jan-12",45
"15594",74532,74532,"CS3127","08-Jun-11",54
"15595",74536,74536,"CS2509","29-Jul-13",87
"15596",74550,74550,"CS3659","17-Sep-13",98
"15597",74552,74552,"CS4079","01-Jun-11",54
"15598",74553,74553,"CS3419","15-Mar-13",77
"15599",74554,74554,"CS2848","05-Feb-14",93
"15600",74565,74565,"CS4934","25-Jan-13",89
"15601",74568,74568,"CS2721","29-Mar-12",77
"15602",74573,74573,"CS1707","04-Oct-11",83
"15603",74575,74575,"CS2384","04-Apr-12",97
"15604",74576,74576,"CS4454","07-Nov-14",77
"15605",74582,74582,"CS2312","01-Sep-12",36
"15606",74598,74598,"CS5815","02-Aug-11",67
"15607",74599,74599,"CS2287","18-Nov-14",83
"15608",74609,74609,"CS4438","04-Sep-13",82
"15609",74614,74614,"CS2528","01-Nov-13",66
"15610",74618,74618,"CS5217","15-Jul-14",101
"15611",74625,74625,"CS2164","04-Nov-13",47
"15612",74627,74627,"CS4299","29-Nov-13",80
"15613",74630,74630,"CS3039","10-Jan-12",83
"15614",74633,74633,"CS4311","27-Sep-13",63
"15615",74635,74635,"CS1273","27-May-13",101
"15616",74642,74642,"CS3791","20-Feb-13",66
"15617",74655,74655,"CS2596","06-Mar-13",46
"15618",74659,74659,"CS2356","30-Jul-14",50
"15619",74660,74660,"CS4908","04-Aug-13",60
"15620",74666,74666,"CS4522","06-Nov-14",54
"15621",74667,74667,"CS2512","18-Apr-13",78
"15622",74669,74669,"CS5403","06-Nov-12",53
"15623",74672,74672,"CS5154","01-Nov-11",79
"15624",74677,74677,"CS3209","16-Apr-14",49
"15625",74678,74678,"CS5709","20-May-14",95
"15626",74686,74686,"CS2745","13-Sep-11",84
"15627",74687,74687,"CS5971","17-Jul-12",63
"15628",74688,74688,"CS3642","10-Nov-11",63
"15629",74689,74689,"CS5359","13-Sep-13",49
"15630",74695,74695,"CS3908","27-Sep-13",36
"15631",74703,74703,"CS2416","04-Dec-11",57
"15632",74711,74711,"CS2555","10-Feb-12",68
"15633",74715,74715,"CS5142","31-Dec-12",67
"15634",74721,74721,"CS5919","10-Sep-12",93
"15635",74723,74723,"CS3103","22-Jun-11",67
